Product,Price,Date,Category
Cow Milk,54.45,2024-01-16,Dairy
Cow Milk,24.52,2024-01-17,Dairy
Cow Milk,44.41,2024-01-18,Dairy
Cow Milk,24.82,2024-01-19,Dairy
Cow Milk,22.38,2024-01-20,Dairy
Cow Milk,56.33,2024-01-21,Dairy
Cow Milk,55.98,2024-01-22,Dairy
Cow Milk,104.61,2024-01-23,Dairy
Cow Milk,50.81,2024-01-24,Dairy
Cow Milk,24.98,2024-01-25,Dairy
Cow Milk,110.27,2024-01-26,Dairy
Cow Milk,48.5,2024-01-27,Dairy
Cow Milk,25.09,2024-01-28,Dairy
Cow Milk,87.34,2024-01-29,Dairy
Cow Milk,75.35,2024-01-30,Dairy
Cow Milk,101.76,2024-01-31,Dairy
Cow Milk,24.23,2024-02-01,Dairy
Cow Milk,26.67,2024-02-02,Dairy
Cow Milk,25.62,2024-02-03,Dairy
Cow Milk,53.57,2024-02-04,Dairy
Cow Milk,38.82,2024-02-05,Dairy
Cow Milk,49.54,2024-02-06,Dairy
Cow Milk,108.02,2024-02-07,Dairy
Cow Milk,52.75,2024-02-08,Dairy
Cow Milk,66.82,2024-02-09,Dairy
Cow Milk,41.27,2024-02-10,Dairy
Cow Milk,42.77,2024-02-11,Dairy
Cow Milk,108.71,2024-02-12,Dairy
Cow Milk,56.76,2024-02-13,Dairy
Cow Milk,25,2024-02-14,Dairy
Cow Milk,44.2,2024-02-15,Dairy
Cow Milk,31.62,2024-02-16,Dairy
Cow Milk,20.63,2024-02-17,Dairy
Cow Milk,68.17,2024-02-18,Dairy
Cow Milk,39.73,2024-02-19,Dairy
Cow Milk,93.62,2024-02-20,Dairy
Cow Milk,81.62,2024-02-21,Dairy
Cow Milk,87.01,2024-02-22,Dairy
Cow Milk,117.91,2024-02-23,Dairy
Cow Milk,63.56,2024-02-24,Dairy
Cow Milk,67.62,2024-02-25,Dairy
Cow Milk,53.12,2024-02-26,Dairy
Cow Milk,38.39,2024-02-27,Dairy
Cow Milk,98.85,2024-02-28,Dairy
Cow Milk,91,2024-02-29,Dairy
Cow Milk,56.3,2024-03-01,Dairy
Cow Milk,44.77,2024-03-02,Dairy
Cow Milk,82.61,2024-03-03,Dairy
Cow Milk,55.53,2024-03-04,Dairy
Cow Milk,27.35,2024-03-05,Dairy
Cow Milk,55.83,2024-03-06,Dairy
Cow Milk,49.27,2024-03-07,Dairy
Cow Milk,58.98,2024-03-08,Dairy
Cow Milk,83.43,2024-03-09,Dairy
Cow Milk,83.43,2024-03-10,Dairy
Cow Milk,28.73,2024-03-11,Dairy
Cow Milk,119.1,2024-03-12,Dairy
Cow Milk,25.61,2024-03-13,Dairy
Cow Milk,111.44,2024-03-14,Dairy
Cow Milk,46.64,2024-03-15,Dairy
Cow Milk,31.81,2024-03-16,Dairy
Cow Milk,23.7,2024-03-17,Dairy
Cow Milk,64.08,2024-03-18,Dairy
Cow Milk,97.01,2024-03-19,Dairy
Cow Milk,23.34,2024-03-20,Dairy
Cow Milk,118.15,2024-03-21,Dairy
Cow Milk,97.01,2024-03-22,Dairy
Cow Milk,51.08,2024-03-23,Dairy
Cow Milk,98.43,2024-03-24,Dairy
Cow Milk,85.02,2024-03-25,Dairy
Cow Milk,105.74,2024-03-26,Dairy
Cow Milk,81.19,2024-03-27,Dairy
Cow Milk,57.88,2024-03-28,Dairy
Cow Milk,93.54,2024-03-29,Dairy
Cow Milk,51.08,2024-03-30,Dairy
Cow Milk,36.37,2024-03-31,Dairy
Cow Milk,22.38,2024-04-01,Dairy
Cow Milk,117.47,2024-04-02,Dairy
Cow Milk,31.37,2024-04-03,Dairy
Cow Milk,49.36,2024-04-04,Dairy
Cow Milk,77.11,2024-04-05,Dairy
Cow Milk,37.23,2024-04-06,Dairy
Cow Milk,21.85,2024-04-07,Dairy
Cow Milk,103.78,2024-04-08,Dairy
Cow Milk,58.46,2024-04-09,Dairy
Cow Milk,85.98,2024-04-10,Dairy
Cow Milk,20.86,2024-04-11,Dairy
Cow Milk,48.53,2024-04-12,Dairy
Cow Milk,59.98,2024-04-13,Dairy
Cow Milk,88.41,2024-04-14,Dairy
Cow Milk,55.85,2024-04-15,Dairy
Cow Milk,57.43,2024-04-16,Dairy
Cow Milk,114.36,2024-04-17,Dairy
Cow Milk,41.17,2024-04-18,Dairy
Cow Milk,101.87,2024-04-19,Dairy
Cow Milk,30.78,2024-04-20,Dairy
Cow Milk,36.32,2024-04-21,Dairy
Cow Milk,70.97,2024-04-22,Dairy
Cow Milk,53.13,2024-04-23,Dairy
Cow Milk,88.59,2024-04-24,Dairy
Cow Milk,68.88,2024-04-25,Dairy
Cow Milk,30.51,2024-04-26,Dairy
Cow Milk,30.64,2024-04-27,Dairy
Cow Milk,40.53,2024-04-28,Dairy
Cow Milk,108.74,2024-04-29,Dairy
Cow Milk,38.57,2024-04-30,Dairy
Cow Milk,37.84,2024-05-01,Dairy
Cow Milk,45.23,2024-05-02,Dairy
Cow Milk,41.71,2024-05-03,Dairy
Cow Milk,58.86,2024-05-04,Dairy
Cow Milk,77.27,2024-05-05,Dairy
Cow Milk,20.37,2024-05-06,Dairy
Cow Milk,115.59,2024-05-07,Dairy
Cow Milk,32.8,2024-05-08,Dairy
Cow Milk,95.34,2024-05-09,Dairy
Cow Milk,66.87,2024-05-10,Dairy
Cow Milk,24.23,2024-05-11,Dairy
Cow Milk,83.28,2024-05-12,Dairy
Cow Milk,62.49,2024-05-13,Dairy
Cow Milk,53.6,2024-05-14,Dairy
Cow Milk,54.01,2024-05-15,Dairy
Cow Milk,34.32,2024-05-16,Dairy
Cow Milk,47.6,2024-05-17,Dairy
Cow Milk,111.25,2024-05-18,Dairy
Cow Milk,50.4,2024-05-19,Dairy
Cow Milk,41.27,2024-05-20,Dairy
Cow Milk,77.72,2024-05-21,Dairy
Cow Milk,24.26,2024-05-22,Dairy
Cow Milk,86.43,2024-05-23,Dairy
Cow Milk,89.7,2024-05-24,Dairy
Cow Milk,106.56,2024-05-25,Dairy
Cow Milk,47.42,2024-05-26,Dairy
Cow Milk,55,2024-05-27,Dairy
Cow Milk,36.73,2024-05-28,Dairy
Cow Milk,59.5,2024-05-29,Dairy
Cow Milk,64.68,2024-05-30,Dairy
Cow Milk,40.55,2024-05-31,Dairy
Cow Milk,37.92,2024-06-01,Dairy
Cow Milk,45.12,2024-06-02,Dairy
Cow Milk,66.72,2024-06-03,Dairy
Cow Milk,28.38,2024-06-04,Dairy
Cow Milk,38.57,2024-06-05,Dairy
Cow Milk,51.52,2024-06-06,Dairy
Cow Milk,115.39,2024-06-07,Dairy
Cow Milk,62.4,2024-06-08,Dairy
Cow Milk,24.27,2024-06-09,Dairy
Cow Milk,29.16,2024-06-10,Dairy
Cow Milk,40.14,2024-06-11,Dairy
Cow Milk,104.36,2024-06-12,Dairy
Cow Milk,26.26,2024-06-13,Dairy
Cow Milk,51.7,2024-06-14,Dairy
Cow Milk,59.43,2024-06-15,Dairy
Cow Milk,36.32,2024-06-16,Dairy
Cow Milk,112,2024-06-17,Dairy
Cow Milk,77.66,2024-06-18,Dairy
Cow Milk,21.15,2024-06-19,Dairy
Cow Milk,86.69,2024-06-20,Dairy
Cow Milk,83.5,2024-06-21,Dairy
Cow Milk,78.19,2024-06-22,Dairy
Cow Milk,52.02,2024-06-23,Dairy
Cow Milk,101.84,2024-06-24,Dairy
Cow Milk,56.91,2024-06-25,Dairy
Cow Milk,112.96,2024-06-26,Dairy
Cow Milk,92.77,2024-06-27,Dairy
Cow Milk,52.05,2024-06-28,Dairy
Cow Milk,21.09,2024-06-29,Dairy
Cow Milk,24.81,2024-06-30,Dairy
Cow Milk,119.56,2024-07-01,Dairy
Cow Milk,30.73,2024-07-02,Dairy
Cow Milk,46.86,2024-07-03,Dairy
Cow Milk,35.02,2024-07-04,Dairy
Cow Milk,24.73,2024-07-05,Dairy
Cow Milk,55.28,2024-07-06,Dairy
Cow Milk,117.25,2024-07-07,Dairy
Cow Milk,60.03,2024-07-08,Dairy
Cow Milk,24.9,2024-07-09,Dairy
Cow Milk,30.71,2024-07-10,Dairy
Cow Milk,86.43,2024-07-11,Dairy
Cow Milk,63.73,2024-07-12,Dairy
Cow Milk,59.89,2024-07-13,Dairy
Cow Milk,35.58,2024-07-14,Dairy
Cow Milk,108.55,2024-07-15,Dairy
Cow Milk,38.97,2024-07-16,Dairy
Cow Milk,58.37,2024-07-17,Dairy
Cow Milk,32.59,2024-07-18,Dairy
Cow Milk,72.99,2024-07-19,Dairy
Cow Milk,70.47,2024-07-20,Dairy
Cow Milk,31.88,2024-07-21,Dairy
Cow Milk,87.21,2024-07-22,Dairy
Cow Milk,47.21,2024-07-23,Dairy
Cow Milk,48.09,2024-07-24,Dairy
Cow Milk,34.75,2024-07-25,Dairy
Cow Milk,40.68,2024-07-26,Dairy
Cow Milk,25.39,2024-07-27,Dairy
Cow Milk,59.02,2024-07-28,Dairy
Cow Milk,52.79,2024-07-29,Dairy
Cow Milk,92.34,2024-07-30,Dairy
Cow Milk,95.27,2024-07-31,Dairy
Cow Milk,23.34,2024-08-01,Dairy
Cow Milk,100.95,2024-08-02,Dairy
Cow Milk,118.15,2024-08-03,Dairy
Cow Milk,88.82,2024-08-04,Dairy
Cow Milk,47.04,2024-08-05,Dairy
Cow Milk,50.47,2024-08-06,Dairy
Cow Milk,44.29,2024-08-07,Dairy
Cow Milk,86.71,2024-08-08,Dairy
Cow Milk,51.08,2024-08-09,Dairy
Cow Milk,40.86,2024-08-10,Dairy
Cow Milk,40.97,2024-08-11,Dairy
Cow Milk,59.11,2024-08-12,Dairy
Cow Milk,37.34,2024-08-13,Dairy
Cow Milk,88.62,2024-08-14,Dairy
Cow Milk,22.98,2024-08-15,Dairy
Cow Milk,31.33,2024-08-16,Dairy
Cow Milk,49.91,2024-08-17,Dairy
Cow Milk,34.35,2024-08-18,Dairy
Cow Milk,38.84,2024-08-19,Dairy
Cow Milk,23.59,2024-08-20,Dairy
Cow Milk,54.69,2024-08-21,Dairy
Cow Milk,116.83,2024-08-22,Dairy
Cow Milk,59.57,2024-08-23,Dairy
Cow Milk,37.12,2024-08-24,Dairy
Cow Milk,43.87,2024-08-25,Dairy
Cow Milk,72.3,2024-08-26,Dairy
Cow Milk,36.67,2024-08-27,Dairy
Cow Milk,41.94,2024-08-28,Dairy
Cow Milk,93.68,2024-08-29,Dairy
Cow Milk,39.7,2024-08-30,Dairy
Cow Milk,57.84,2024-08-31,Dairy
Cow Milk,104.75,2024-09-01,Dairy
Cow Milk,50.82,2024-09-02,Dairy
Cow Milk,31.69,2024-09-03,Dairy
Cow Milk,101.24,2024-09-04,Dairy
Cow Milk,39.17,2024-09-05,Dairy
Cow Milk,80.25,2024-09-06,Dairy
Cow Milk,50.92,2024-09-07,Dairy
Cow Milk,34.12,2024-09-08,Dairy
Cow Milk,22.98,2024-09-09,Dairy
Cow Milk,50.98,2024-09-10,Dairy
Cow Milk,38.43,2024-09-11,Dairy
Cow Milk,55.34,2024-09-12,Dairy
Cow Milk,54.74,2024-09-13,Dairy
Cow Milk,57.56,2024-09-14,Dairy
Cow Milk,54.99,2024-09-15,Dairy
Cow Milk,43.43,2024-09-16,Dairy
Cow Milk,84.77,2024-09-17,Dairy
Cow Milk,43.54,2024-09-18,Dairy
Cow Milk,57.92,2024-09-19,Dairy
Cow Milk,25.83,2024-09-20,Dairy
Cow Milk,92.49,2024-09-21,Dairy
Cow Milk,100.13,2024-09-22,Dairy
Cow Milk,26.32,2024-09-23,Dairy
Cow Milk,39.04,2024-09-24,Dairy
Cow Milk,40.55,2024-09-25,Dairy
Cow Milk,44.56,2024-09-26,Dairy
Cow Milk,56.07,2024-09-27,Dairy
Cow Milk,97.26,2024-09-28,Dairy
Cow Milk,45.58,2024-09-29,Dairy
Cow Milk,44.38,2024-09-30,Dairy
Cow Milk,83.56,2024-10-01,Dairy
Cow Milk,72.75,2024-10-02,Dairy
Cow Milk,55.77,2024-10-03,Dairy
Cow Milk,46.17,2024-10-04,Dairy
Cow Milk,84.82,2024-10-05,Dairy
Cow Milk,55.63,2024-10-06,Dairy
Cow Milk,118.79,2024-10-07,Dairy
Cow Milk,31.28,2024-10-08,Dairy
Cow Milk,46.3,2024-10-09,Dairy
Cow Milk,50.01,2024-10-10,Dairy
Cow Milk,94.58,2024-10-11,Dairy
Cow Milk,113.81,2024-10-12,Dairy
Cow Milk,36.43,2024-10-13,Dairy
Cow Milk,97.9,2024-10-14,Dairy
Cow Milk,57.89,2024-10-15,Dairy
Cow Milk,113.52,2024-10-16,Dairy
Cow Milk,46.19,2024-10-17,Dairy
Cow Milk,52.3,2024-10-18,Dairy
Cow Milk,92.83,2024-10-19,Dairy
Cow Milk,37.12,2024-10-20,Dairy
Cow Milk,49.7,2024-10-21,Dairy
Cow Milk,49.18,2024-10-22,Dairy
Cow Milk,83.38,2024-10-23,Dairy
Cow Milk,56.63,2024-10-24,Dairy
Cow Milk,71.13,2024-10-25,Dairy
Cow Milk,55.27,2024-10-26,Dairy
Cow Milk,92.72,2024-10-27,Dairy
Cow Milk,42.87,2024-10-28,Dairy
Cow Milk,33.21,2024-10-29,Dairy
Cow Milk,60.81,2024-10-30,Dairy
Cow Milk,43.1,2024-10-31,Dairy
Cow Milk,59.47,2024-11-01,Dairy
Cow Milk,111.97,2024-11-02,Dairy
Cow Milk,104.03,2024-11-03,Dairy
Cow Milk,47.46,2024-11-04,Dairy
Cow Milk,20.19,2024-11-05,Dairy
Cow Milk,82.61,2024-11-06,Dairy
Cow Milk,28.66,2024-11-07,Dairy
Cow Milk,30.38,2024-11-08,Dairy
Cow Milk,69.53,2024-11-09,Dairy
Cow Milk,44.25,2024-11-10,Dairy
Cow Milk,68.5,2024-11-11,Dairy
Cow Milk,117.15,2024-11-12,Dairy
Cow Milk,62.33,2024-11-13,Dairy
Cow Milk,40.31,2024-11-14,Dairy
Cow Milk,29.76,2024-11-15,Dairy
Cow Milk,74.7,2024-11-16,Dairy
Cow Milk,84.22,2024-11-17,Dairy
Cow Milk,49.67,2024-11-18,Dairy
Cow Milk,81.92,2024-11-19,Dairy
Cow Milk,51.94,2024-11-20,Dairy
Cow Milk,44.21,2024-11-21,Dairy
Cow Milk,43.54,2024-11-22,Dairy
Cow Milk,56.91,2024-11-23,Dairy
Cow Milk,37.48,2024-11-24,Dairy
Cow Milk,113.45,2024-11-25,Dairy
Cow Milk,94.71,2024-11-26,Dairy
Cow Milk,53.28,2024-11-27,Dairy
Cow Milk,42.08,2024-11-28,Dairy
Cow Milk,52.73,2024-11-29,Dairy
Cow Milk,105.74,2024-11-30,Dairy
Cow Milk,21.66,2024-12-01,Dairy
Cow Milk,54.68,2024-12-02,Dairy
Cow Milk,23.26,2024-12-03,Dairy
Cow Milk,52.84,2024-12-04,Dairy
Cow Milk,54.74,2024-12-05,Dairy
Cow Milk,67.38,2024-12-06,Dairy
Cow Milk,35.89,2024-12-07,Dairy
Cow Milk,47.43,2024-12-08,Dairy
Cow Milk,104.57,2024-12-09,Dairy
Cow Milk,51.12,2024-12-10,Dairy
Cow Milk,51.08,2024-12-11,Dairy
Cow Milk,50.07,2024-12-12,Dairy
Cow Milk,59.88,2024-12-13,Dairy
Cow Milk,48.66,2024-12-14,Dairy
Cow Milk,53.99,2024-12-15,Dairy
Cow Milk,78.38,2024-12-16,Dairy
Cow Milk,25.9,2024-12-17,Dairy
Cow Milk,64.23,2024-12-18,Dairy
Cow Milk,43.66,2024-12-19,Dairy
Cow Milk,42.21,2024-12-20,Dairy
Cow Milk,59.98,2024-12-21,Dairy
Cow Milk,87.52,2024-12-22,Dairy
Cow Milk,33.88,2024-12-23,Dairy
Cow Milk,81.02,2024-12-24,Dairy
Cow Milk,83.5,2024-12-25,Dairy
Cow Milk,85.83,2024-12-26,Dairy
Cow Milk,107.93,2024-12-27,Dairy
Cow Milk,43.78,2024-12-28,Dairy
Cow Milk,56.38,2024-12-29,Dairy
Cow Milk,107.65,2024-12-30,Dairy
Cow Milk,24.22,2024-12-31,Dairy
Buffalo Milk,98.22,2024-01-01,Dairy
Buffalo Milk,53.5,2024-01-02,Dairy
Buffalo Milk,27.38,2024-01-03,Dairy
Buffalo Milk,117.46,2024-01-04,Dairy
Buffalo Milk,43.61,2024-01-05,Dairy
Buffalo Milk,40.68,2024-01-06,Dairy
Buffalo Milk,87.83,2024-01-07,Dairy
Buffalo Milk,50.85,2024-01-08,Dairy
Buffalo Milk,41.46,2024-01-09,Dairy
Buffalo Milk,42.39,2024-01-10,Dairy
Buffalo Milk,95.22,2024-01-11,Dairy
Buffalo Milk,47.13,2024-01-12,Dairy
Buffalo Milk,42.08,2024-01-13,Dairy
Buffalo Milk,49.44,2024-01-14,Dairy
Buffalo Milk,32.75,2024-01-15,Dairy
Buffalo Milk,96.88,2024-01-16,Dairy
Buffalo Milk,58.98,2024-01-17,Dairy
Buffalo Milk,118.63,2024-01-18,Dairy
Buffalo Milk,81.69,2024-01-19,Dairy
Buffalo Milk,33.96,2024-01-20,Dairy
Buffalo Milk,46.29,2024-01-21,Dairy
Buffalo Milk,55.32,2024-01-22,Dairy
Buffalo Milk,44.01,2024-01-23,Dairy
Buffalo Milk,78.82,2024-01-24,Dairy
Buffalo Milk,69.97,2024-01-25,Dairy
Buffalo Milk,22.08,2024-01-26,Dairy
Buffalo Milk,98.62,2024-01-27,Dairy
Buffalo Milk,46.05,2024-01-28,Dairy
Buffalo Milk,45.88,2024-01-29,Dairy
Buffalo Milk,73.53,2024-01-30,Dairy
Buffalo Milk,114.61,2024-01-31,Dairy
Buffalo Milk,65.53,2024-02-01,Dairy
Buffalo Milk,30.85,2024-02-02,Dairy
Buffalo Milk,93.68,2024-02-03,Dairy
Buffalo Milk,31.1,2024-02-04,Dairy
Buffalo Milk,92.12,2024-02-05,Dairy
Buffalo Milk,45.24,2024-02-06,Dairy
Buffalo Milk,46.69,2024-02-07,Dairy
Buffalo Milk,50.13,2024-02-08,Dairy
Buffalo Milk,114.61,2024-02-09,Dairy
Buffalo Milk,47.32,2024-02-10,Dairy
Buffalo Milk,40.87,2024-02-11,Dairy
Buffalo Milk,34.23,2024-02-12,Dairy
Buffalo Milk,25.35,2024-02-13,Dairy
Buffalo Milk,89.94,2024-02-14,Dairy
Buffalo Milk,48.23,2024-02-15,Dairy
Buffalo Milk,72.16,2024-02-16,Dairy
Buffalo Milk,62.94,2024-02-17,Dairy
Buffalo Milk,23.2,2024-02-18,Dairy
Buffalo Milk,50.13,2024-02-19,Dairy
Buffalo Milk,35.02,2024-02-20,Dairy
Buffalo Milk,105.37,2024-02-21,Dairy
Buffalo Milk,40.45,2024-02-22,Dairy
Buffalo Milk,46.19,2024-02-23,Dairy
Buffalo Milk,56.51,2024-02-24,Dairy
Buffalo Milk,72.31,2024-02-25,Dairy
Buffalo Milk,46.11,2024-02-26,Dairy
Buffalo Milk,90.72,2024-02-27,Dairy
Buffalo Milk,60.33,2024-02-28,Dairy
Buffalo Milk,86.51,2024-02-29,Dairy
Buffalo Milk,97.48,2024-03-01,Dairy
Buffalo Milk,46.3,2024-03-02,Dairy
Buffalo Milk,30.53,2024-03-03,Dairy
Buffalo Milk,99.97,2024-03-04,Dairy
Buffalo Milk,40.03,2024-03-05,Dairy
Buffalo Milk,51.61,2024-03-06,Dairy
Buffalo Milk,99.25,2024-03-07,Dairy
Buffalo Milk,84.29,2024-03-08,Dairy
Buffalo Milk,49.71,2024-03-09,Dairy
Buffalo Milk,45.83,2024-03-10,Dairy
Buffalo Milk,52.79,2024-03-11,Dairy
Buffalo Milk,45.3,2024-03-12,Dairy
Buffalo Milk,67.13,2024-03-13,Dairy
Buffalo Milk,88.69,2024-03-14,Dairy
Buffalo Milk,103.07,2024-03-15,Dairy
Buffalo Milk,53.96,2024-03-16,Dairy
Buffalo Milk,74.1,2024-03-17,Dairy
Buffalo Milk,50.98,2024-03-18,Dairy
Buffalo Milk,25.67,2024-03-19,Dairy
Buffalo Milk,88.35,2024-03-20,Dairy
Buffalo Milk,70.63,2024-03-21,Dairy
Buffalo Milk,41.32,2024-03-22,Dairy
Buffalo Milk,45.26,2024-03-23,Dairy
Buffalo Milk,50.29,2024-03-24,Dairy
Buffalo Milk,28.71,2024-03-25,Dairy
Buffalo Milk,90.14,2024-03-26,Dairy
Buffalo Milk,67.11,2024-03-27,Dairy
Buffalo Milk,57.12,2024-03-28,Dairy
Buffalo Milk,22.23,2024-03-29,Dairy
Buffalo Milk,58.94,2024-03-30,Dairy
Buffalo Milk,54.55,2024-03-31,Dairy
Buffalo Milk,56.74,2024-04-01,Dairy
Buffalo Milk,39.91,2024-04-02,Dairy
Buffalo Milk,57.75,2024-04-03,Dairy
Buffalo Milk,64.7,2024-04-04,Dairy
Buffalo Milk,119.41,2024-04-05,Dairy
Buffalo Milk,38.97,2024-04-06,Dairy
Buffalo Milk,43.14,2024-04-07,Dairy
Buffalo Milk,41.41,2024-04-08,Dairy
Buffalo Milk,52.3,2024-04-09,Dairy
Buffalo Milk,54.26,2024-04-10,Dairy
Buffalo Milk,52.69,2024-04-11,Dairy
Buffalo Milk,34.44,2024-04-12,Dairy
Buffalo Milk,83.34,2024-04-13,Dairy
Buffalo Milk,27.54,2024-04-14,Dairy
Buffalo Milk,48.58,2024-04-15,Dairy
Buffalo Milk,51.77,2024-04-16,Dairy
Buffalo Milk,50.07,2024-04-17,Dairy
Buffalo Milk,77.46,2024-04-18,Dairy
Buffalo Milk,40.82,2024-04-19,Dairy
Buffalo Milk,73.93,2024-04-20,Dairy
Buffalo Milk,47.75,2024-04-21,Dairy
Buffalo Milk,36.04,2024-04-22,Dairy
Buffalo Milk,33.33,2024-04-23,Dairy
Buffalo Milk,43.24,2024-04-24,Dairy
Buffalo Milk,32.44,2024-04-25,Dairy
Buffalo Milk,71.13,2024-04-26,Dairy
Buffalo Milk,43.07,2024-04-27,Dairy
Buffalo Milk,81.49,2024-04-28,Dairy
Buffalo Milk,111.61,2024-04-29,Dairy
Buffalo Milk,47.32,2024-04-30,Dairy
Buffalo Milk,49.19,2024-05-01,Dairy
Buffalo Milk,28.13,2024-05-02,Dairy
Buffalo Milk,109.44,2024-05-03,Dairy
Buffalo Milk,56.23,2024-05-04,Dairy
Buffalo Milk,26.32,2024-05-05,Dairy
Buffalo Milk,29.75,2024-05-06,Dairy
Buffalo Milk,46,2024-05-07,Dairy
Buffalo Milk,55.85,2024-05-08,Dairy
Buffalo Milk,24.71,2024-05-09,Dairy
Buffalo Milk,51.27,2024-05-10,Dairy
Buffalo Milk,57.76,2024-05-11,Dairy
Buffalo Milk,38.43,2024-05-12,Dairy
Buffalo Milk,64.6,2024-05-13,Dairy
Buffalo Milk,99.79,2024-05-14,Dairy
Buffalo Milk,56.15,2024-05-15,Dairy
Buffalo Milk,47.12,2024-05-16,Dairy
Buffalo Milk,32.44,2024-05-17,Dairy
Buffalo Milk,93.89,2024-05-18,Dairy
Buffalo Milk,74.69,2024-05-19,Dairy
Buffalo Milk,57.31,2024-05-20,Dairy
Buffalo Milk,20.74,2024-05-21,Dairy
Buffalo Milk,115.29,2024-05-22,Dairy
Buffalo Milk,101.99,2024-05-23,Dairy
Buffalo Milk,43.43,2024-05-24,Dairy
Buffalo Milk,71.03,2024-05-25,Dairy
Buffalo Milk,60.27,2024-05-26,Dairy
Buffalo Milk,41.86,2024-05-27,Dairy
Buffalo Milk,112.64,2024-05-28,Dairy
Buffalo Milk,80.07,2024-05-29,Dairy
Buffalo Milk,33.8,2024-05-30,Dairy
Buffalo Milk,83.65,2024-05-31,Dairy
Buffalo Milk,112.29,2024-06-01,Dairy
Buffalo Milk,43.38,2024-06-02,Dairy
Buffalo Milk,116.83,2024-06-03,Dairy
Buffalo Milk,51.94,2024-06-04,Dairy
Buffalo Milk,104.56,2024-06-05,Dairy
Buffalo Milk,38.67,2024-06-06,Dairy
Buffalo Milk,56.12,2024-06-07,Dairy
Buffalo Milk,32.38,2024-06-08,Dairy
Buffalo Milk,96.52,2024-06-09,Dairy
Buffalo Milk,29.73,2024-06-10,Dairy
Buffalo Milk,47.38,2024-06-11,Dairy
Buffalo Milk,85.16,2024-06-12,Dairy
Buffalo Milk,57.75,2024-06-13,Dairy
Buffalo Milk,95.15,2024-06-14,Dairy
Buffalo Milk,102.64,2024-06-15,Dairy
Buffalo Milk,67.13,2024-06-16,Dairy
Buffalo Milk,50.98,2024-06-17,Dairy
Buffalo Milk,116.51,2024-06-18,Dairy
Buffalo Milk,63.19,2024-06-19,Dairy
Buffalo Milk,68.88,2024-06-20,Dairy
Buffalo Milk,40,2024-06-21,Dairy
Buffalo Milk,24.52,2024-06-22,Dairy
Buffalo Milk,106.88,2024-06-23,Dairy
Buffalo Milk,105.31,2024-06-24,Dairy
Buffalo Milk,118.7,2024-06-25,Dairy
Buffalo Milk,47.87,2024-06-26,Dairy
Buffalo Milk,72.98,2024-06-27,Dairy
Buffalo Milk,104.03,2024-06-28,Dairy
Buffalo Milk,52.58,2024-06-29,Dairy
Buffalo Milk,97.9,2024-06-30,Dairy
Buffalo Milk,46.59,2024-07-01,Dairy
Buffalo Milk,68.88,2024-07-02,Dairy
Buffalo Milk,114.61,2024-07-03,Dairy
Buffalo Milk,41.55,2024-07-04,Dairy
Buffalo Milk,44.31,2024-07-05,Dairy
Buffalo Milk,93.36,2024-07-06,Dairy
Buffalo Milk,108.7,2024-07-07,Dairy
Buffalo Milk,32.95,2024-07-08,Dairy
Buffalo Milk,65.59,2024-07-09,Dairy
Buffalo Milk,92.94,2024-07-10,Dairy
Buffalo Milk,62.4,2024-07-11,Dairy
Buffalo Milk,77.46,2024-07-12,Dairy
Buffalo Milk,78.81,2024-07-13,Dairy
Buffalo Milk,24.42,2024-07-14,Dairy
Buffalo Milk,53.35,2024-07-15,Dairy
Buffalo Milk,40.86,2024-07-16,Dairy
Buffalo Milk,48.55,2024-07-17,Dairy
Buffalo Milk,82.89,2024-07-18,Dairy
Buffalo Milk,64.98,2024-07-19,Dairy
Buffalo Milk,37.47,2024-07-20,Dairy
Buffalo Milk,52.45,2024-07-21,Dairy
Buffalo Milk,87.32,2024-07-22,Dairy
Buffalo Milk,24.09,2024-07-23,Dairy
Buffalo Milk,26.27,2024-07-24,Dairy
Buffalo Milk,58.4,2024-07-25,Dairy
Buffalo Milk,98.73,2024-07-26,Dairy
Buffalo Milk,92.94,2024-07-27,Dairy
Buffalo Milk,55.37,2024-07-28,Dairy
Buffalo Milk,55.1,2024-07-29,Dairy
Buffalo Milk,95.04,2024-07-30,Dairy
Buffalo Milk,44.77,2024-07-31,Dairy
Buffalo Milk,25.91,2024-08-01,Dairy
Buffalo Milk,56.23,2024-08-02,Dairy
Buffalo Milk,113.94,2024-08-03,Dairy
Buffalo Milk,113.44,2024-08-04,Dairy
Buffalo Milk,33.21,2024-08-05,Dairy
Buffalo Milk,113.4,2024-08-06,Dairy
Buffalo Milk,50.79,2024-08-07,Dairy
Buffalo Milk,77.61,2024-08-08,Dairy
Buffalo Milk,114.76,2024-08-09,Dairy
Buffalo Milk,55.22,2024-08-10,Dairy
Buffalo Milk,58.2,2024-08-11,Dairy
Buffalo Milk,83.11,2024-08-12,Dairy
Buffalo Milk,56.78,2024-08-13,Dairy
Buffalo Milk,37.46,2024-08-14,Dairy
Buffalo Milk,67.62,2024-08-15,Dairy
Buffalo Milk,37.32,2024-08-16,Dairy
Buffalo Milk,25.56,2024-08-17,Dairy
Buffalo Milk,109.53,2024-08-18,Dairy
Buffalo Milk,53.06,2024-08-19,Dairy
Buffalo Milk,49.22,2024-08-20,Dairy
Buffalo Milk,50.98,2024-08-21,Dairy
Buffalo Milk,30.04,2024-08-22,Dairy
Buffalo Milk,65.53,2024-08-23,Dairy
Buffalo Milk,78.2,2024-08-24,Dairy
